GoodOriginalWPMCount,GoodOriginalCPSCount,GoodOriginalRowCount,GoodOriginalCharactersPerRowCount,GoodTranslationWPMCount,GoodTranslationCPSCount,GoodTranslationRowCount,GoodTranslationCharactersPerRowCount,GoodOriginalSubtitleCountWPM,GoodTranslationSubtitleCountWPM,GoodOriginalSubtitleCountCPS,GoodTranslationSubtitleCountCPS
0.669,0.789,1.0,0.921,0.642,0.78,1.0,0.897,0.634,0.598,0.743,0.72
