SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
245,203.439,19.133,2,79,188.908,18.891,2,78,False,False,True,False,False,False,True,False,False,False,False,False
246,302.839,20.82,2,33,302.839,29.653,2,47,False,False,True,True,False,False,True,True,False,False,False,False
247,49.628,5.79,1,7,49.628,6.617,1,8,True,True,True,True,True,True,True,True,True,True,True,True
248,221.266,17.21,1,28,184.388,15.366,1,25,False,False,True,True,False,True,True,True,False,False,False,True
249,146.282,12.597,1,31,97.521,10.971,1,27,True,True,True,True,True,True,True,True,True,True,True,True
250,191.77,14.383,2,36,167.799,17.978,2,45,False,True,True,True,False,False,True,True,False,False,True,False
251,147.601,14.145,1,23,147.601,14.76,1,24,True,True,True,True,True,True,True,True,True,True,True,True
252,139.211,16.499,2,64,123.743,14.179,2,55,True,True,True,True,True,True,True,True,True,True,True,True
253,149.85,13.986,1,28,179.82,17.483,1,35,True,True,True,True,False,False,True,True,True,False,True,False
254,104.408,12.954,2,67,116.009,18.175,2,94,True,True,True,True,True,False,True,False,True,False,True,False
255,228.004,18.708,2,64,192.926,19.585,2,67,False,False,True,True,False,False,True,True,False,False,False,False
256,187.63,12.856,2,37,145.935,13.899,2,40,False,True,True,True,True,True,True,True,False,True,True,True
257,143.836,10.274,1,30,123.288,11.301,1,33,True,True,True,True,True,True,True,True,True,True,True,True
258,270.804,19.746,2,70,220.028,18.9,2,67,False,False,True,True,False,False,True,True,False,False,False,False
259,182.094,15.781,2,52,109.256,12.747,2,42,False,True,True,True,True,True,True,True,False,True,True,True
260,102.74,7.705,1,9,102.74,8.562,1,10,True,True,True,True,True,True,True,True,True,True,True,True
261,59.94,2.997,1,3,59.94,2.997,1,3,True,True,True,True,True,True,True,True,True,True,True,True
