SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
308,205.538,18.556,2,65,171.282,15.701,2,55,False,False,True,False,False,True,True,True,False,False,False,True
309,227.129,17.035,1,27,264.984,18.927,1,30,False,False,True,True,False,False,True,True,False,False,False,False
310,198.429,17.363,2,42,173.625,19.43,2,47,False,False,True,True,False,False,True,True,False,False,False,False
311,221.198,13.825,1,15,221.198,20.276,1,22,False,True,True,True,False,False,True,True,False,False,True,False
312,141.509,14.937,1,38,117.925,12.186,1,31,True,True,True,False,True,True,True,True,False,True,False,True
313,179.82,12.987,1,13,119.88,9.99,1,10,True,True,True,True,True,True,True,True,True,True,True,True
314,196.15,17.436,2,48,174.355,19.615,2,54,False,False,True,True,False,False,True,True,False,False,False,False
315,152.561,16.346,2,45,130.766,13.44,2,37,True,True,True,False,True,True,True,True,False,True,False,True
316,95.847,7.188,1,9,95.847,4.792,1,6,True,True,True,True,True,True,True,True,True,True,True,True
317,180.0,16.0,1,16,180.0,19.0,1,19,True,True,True,True,False,False,True,True,True,False,True,False
318,119.88,7.992,1,8,179.82,12.987,1,13,True,True,True,True,False,True,True,True,True,False,True,True
319,239.76,19.98,1,40,209.79,20.48,2,41,False,False,True,False,False,False,True,True,False,False,False,False
320,236.722,19.423,2,64,182.094,19.423,2,64,False,False,True,True,False,False,True,True,False,False,False,False
321,159.858,15.986,1,18,159.858,17.762,1,20,True,True,True,True,False,False,True,True,True,False,True,False
322,39.973,2.665,1,4,39.973,2.665,1,4,True,True,True,True,True,True,True,True,True,True,True,True
323,113.565,10.726,1,17,113.565,11.356,1,18,True,True,True,True,True,True,True,True,True,True,True,True
324,232.019,16.241,1,21,185.615,15.468,1,20,False,True,True,True,False,True,True,True,False,False,True,True
325,287.684,21.876,2,73,215.763,20.378,2,68,False,False,True,False,False,False,True,True,False,False,False,False
326,191.847,16.787,1,21,191.847,19.185,1,24,False,True,True,True,False,False,True,True,False,False,True,False
327,143.827,12.785,1,32,119.856,12.785,1,32,True,True,True,True,True,True,True,True,True,True,True,True
328,280.702,21.053,1,36,175.439,17.544,1,30,False,False,True,True,False,False,True,True,False,False,False,False
329,212.264,18.475,2,47,259.434,23.978,2,61,False,False,True,True,False,False,True,True,False,False,False,False
330,110.701,11.685,1,19,147.601,14.76,1,24,True,True,True,True,True,True,True,True,True,True,True,True
331,239.68,19.973,2,45,213.049,20.861,2,47,False,False,True,True,False,False,True,True,False,False,False,False
332,222.898,19.25,2,57,182.371,19.926,2,59,False,False,True,True,False,False,True,True,False,False,False,False
333,139.211,13.921,1,18,139.211,13.921,1,18,True,True,True,True,True,True,True,True,True,True,True,True
334,183.998,18.4,2,66,183.998,18.679,2,67,False,False,True,False,False,False,True,True,False,False,False,False
335,179.82,16.484,1,33,89.91,14.486,1,29,True,True,True,True,True,True,True,True,True,True,True,True
336,205.479,19.787,2,52,182.648,19.406,2,51,False,False,True,True,False,False,True,True,False,False,False,False
337,244.773,19.378,1,38,244.773,22.438,2,44,False,False,True,False,False,False,True,True,False,False,False,False
338,116.656,12.962,1,20,155.541,14.906,1,23,True,True,True,True,False,True,True,True,True,False,True,True
339,55.351,6.458,1,7,55.351,6.458,1,7,True,True,True,True,True,True,True,True,True,True,True,True
340,172.579,13.423,1,14,230.105,17.258,1,18,True,True,True,True,False,False,True,True,True,False,True,False
341,115.163,9.597,1,10,115.163,11.516,1,12,True,True,True,True,True,True,True,True,True,True,True,True
342,202.89,19.674,2,64,129.112,14.448,2,47,False,False,True,True,True,True,True,True,False,True,False,True
343,261.628,19.622,1,27,174.419,13.081,1,18,False,False,True,True,False,True,True,True,False,False,False,True
344,187.63,17.721,2,51,187.63,15.983,2,46,False,False,True,True,False,True,True,True,False,False,False,True
345,193.638,16.598,1,36,165.975,19.825,2,43,False,True,True,True,False,False,True,True,False,False,True,False
346,127.864,10.655,1,20,95.898,12.786,1,24,True,True,True,True,True,True,True,True,True,True,True,True
347,271.022,19.458,2,56,229.326,18.416,2,53,False,False,True,True,False,False,True,True,False,False,False,False
348,218.864,19.802,2,38,156.331,17.718,2,34,False,False,True,True,False,False,True,True,False,False,False,False
349,205.479,17.65,2,67,158.061,16.333,2,62,False,False,True,True,False,True,True,True,False,False,False,True
350,275.035,22.214,2,63,211.566,21.509,2,61,False,False,True,True,False,False,True,True,False,False,False,False
351,38.885,1.944,1,3,77.771,4.537,1,7,True,True,True,True,True,True,True,True,True,True,True,True
