SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
287,196.078,19.063,1,35,163.399,24.51,2,45,False,False,True,True,False,False,True,True,False,False,False,False
288,228.397,18.272,2,48,182.718,17.13,2,45,False,False,True,True,False,False,True,True,False,False,False,False
289,304.569,20.766,2,45,193.816,20.305,2,44,False,False,True,True,False,False,True,True,False,False,False,False
290,162.107,12.158,1,36,162.107,14.86,2,44,True,True,True,True,False,True,True,True,True,False,True,True
291,268.456,18.856,2,59,210.93,21.093,2,66,False,False,True,True,False,False,True,True,False,False,False,False
292,269.764,19.483,2,52,112.402,13.863,2,37,False,False,True,True,True,True,True,True,False,True,False,True
293,114.199,12.181,1,32,91.359,12.562,1,33,True,True,True,True,True,True,True,True,True,True,True,True
294,205.479,16.553,1,29,136.986,17.123,1,30,False,True,True,True,True,False,True,True,False,True,True,False
295,59.94,3.996,1,4,59.94,3.996,1,4,True,True,True,True,True,True,True,True,True,True,True,True
296,122.387,10.199,1,20,91.79,10.199,1,20,True,True,True,True,True,True,True,True,True,True,True,True
297,234.179,18.121,2,65,217.452,19.236,2,69,False,False,True,True,False,False,True,True,False,False,False,False
298,71.856,7.186,1,6,71.856,7.186,1,6,True,True,True,True,True,True,True,True,True,True,True,True
299,174.419,15.988,1,22,174.419,15.988,1,22,True,True,True,True,False,True,True,True,True,False,True,True
300,202.634,18.913,2,56,222.898,20.601,2,61,False,False,True,True,False,False,True,True,False,False,False,False
301,59.94,5.994,1,6,59.94,9.99,1,10,True,True,True,True,True,True,True,True,True,True,True,True
302,59.94,5.994,1,6,59.94,6.993,1,7,True,True,True,True,True,True,True,True,True,True,True,True
303,114.998,12.458,1,26,86.248,12.458,1,26,True,True,True,True,True,True,True,True,True,True,True,True
304,239.68,21.305,2,64,199.734,22.969,3,69,False,False,True,True,False,False,False,True,False,False,False,False
305,187.5,13.021,1,25,156.25,13.542,1,26,False,True,True,True,False,True,True,True,False,False,True,True
306,143.799,13.182,1,22,179.748,13.182,1,22,True,True,True,True,False,True,True,True,True,False,True,True
307,167.317,12.27,1,22,133.854,11.712,1,21,True,True,True,True,True,True,True,True,True,True,True,True
308,208.406,17.02,2,49,187.565,17.367,2,50,False,False,True,True,False,False,True,True,False,False,False,False
309,186.858,16.817,2,54,186.858,14.949,2,48,False,True,True,True,False,True,True,True,False,False,True,True
310,183.998,18.679,2,67,150.544,14.776,2,53,False,False,True,True,False,True,True,True,False,False,False,True
311,89.921,10.491,1,28,89.921,8.617,1,23,True,True,True,True,True,True,True,True,True,True,True,True
312,162.822,20.353,2,45,162.822,16.735,1,37,True,False,True,True,False,True,True,True,True,False,False,True
313,141.077,11.756,2,50,112.862,10.581,2,45,True,True,True,True,True,True,True,True,True,True,True,True
314,156.372,15.898,2,61,140.735,13.031,2,50,True,True,True,True,True,True,True,True,True,True,True,True
315,143.885,16.787,1,21,191.847,15.188,1,19,True,True,True,True,False,True,True,True,True,False,True,True
316,51.37,3.853,1,9,51.37,3.853,1,9,True,True,True,True,True,True,True,True,True,True,True,True
317,233.161,18.135,1,28,155.44,18.135,1,28,False,False,True,True,False,False,True,True,False,False,False,False
318,277.661,18.09,2,43,227.177,18.931,2,45,False,False,True,True,False,False,True,True,False,False,False,False
319,93.774,9.638,1,37,78.145,7.294,1,28,True,True,True,True,True,True,True,True,True,True,True,True
320,211.566,16.925,2,48,190.409,16.573,2,47,False,True,True,True,False,True,True,True,False,False,True,True
321,282.22,23.518,2,50,197.554,23.048,2,49,False,False,True,True,False,False,True,True,False,False,False,False
322,239.76,21.978,1,22,179.82,16.983,1,17,False,False,True,True,False,True,True,True,False,False,False,True
323,263.425,20.601,2,61,222.898,21.614,2,64,False,False,True,True,False,False,True,True,False,False,False,False
324,245.47,19.287,1,33,175.336,19.871,1,34,False,False,True,True,False,False,True,True,False,False,False,False
325,214.994,17.641,2,64,165.38,16.538,2,60,False,False,True,True,False,True,True,True,False,False,False,True
326,239.808,18.918,2,71,207.834,18.918,2,71,False,False,True,True,False,False,True,True,False,False,False,False
327,153.453,15.985,2,50,153.453,11.829,2,37,True,True,True,False,False,True,True,True,False,False,False,True
328,117.446,10.521,2,43,102.765,10.521,2,43,True,True,True,True,True,True,True,True,True,True,True,True
329,205.53,17.862,2,73,132.126,12.479,2,51,False,False,True,False,True,True,True,True,False,True,False,True
330,203.231,15.112,2,58,187.598,19.02,3,73,False,True,True,True,False,False,False,True,False,False,True,False
331,116.054,11.992,1,31,116.054,14.313,2,37,True,True,True,True,True,True,True,True,True,True,True,True
332,118.443,14.382,2,51,135.364,17.202,3,61,True,True,True,True,True,False,False,True,True,False,True,False
333,84.626,8.11,1,23,105.783,8.11,1,23,True,True,True,True,True,True,True,True,True,True,True,True
334,248.594,19.236,2,65,230.838,18.349,2,62,False,False,True,False,False,False,True,True,False,False,False,False
