SubtitleCount,GoodOriginalWPMCount,GoodOriginalCPSCount,GoodOriginalRowCount,GoodOriginalCharactersPerRowCount,GoodTranslationWPMCount,GoodTranslationCPSCount,GoodTranslationRowCount,GoodTranslationCharactersPerRowCount,GoodOriginalSubtitleCountWPM,GoodTranslationSubtitleCountWPM,GoodOriginalSubtitleCountCPS,GoodTranslationSubtitleCountCPS
675,337,411,675,568,328,424,648,675,302,324,368,419
