SubtitleCount,GoodOriginalWPMCount,GoodOriginalCPSCount,GoodOriginalRowCount,GoodOriginalCharactersPerRowCount,GoodTranslationWPMCount,GoodTranslationCPSCount,GoodTranslationRowCount,GoodTranslationCharactersPerRowCount,GoodOriginalSubtitleCountWPM,GoodTranslationSubtitleCountWPM,GoodOriginalSubtitleCountCPS,GoodTranslationSubtitleCountCPS
344,177,226,344,330,171,232,344,329,174,167,220,228
